bookid,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,myrating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,dateread,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer,"Seifer, Marc J.",William H. Terbo,0806519606,9780806519609,0,3.66,Citadel,Paperback,542,2001,1996,,2016/08/14,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
18290401,Show Your Work!: 10 Ways to Share Your Creativity and Get Discovered,Austin Kleon,"Kleon, Austin",,076117897X,9780761178972,0,4.10,Workman Publishing Company,Paperback,215,2014,2014,,2016/08/14,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
10541,Made in America: An Informal History of the English Language in the United States,Bill Bryson,"Bryson, Bill",,,,0,3.91,Avon Books,Paperback,364,2001,1994,,2016/08/14,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
228630,Black Boy,Richard Wright,"Wright, Richard",Jerry W. Ward Jr.,0060929782,9780060929787,0,4.07,Harper Perennial Modern Classics,Paperback,419,1998,1945,,2016/08/14,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
7669,Timeline,Michael Crichton,"Crichton, Michael",,0099244721,9780099244721,0,3.86,Arrow Books,Mass Market Paperback,489,2000,1999,,2016/08/14,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
15858066,"Work for Money, Design for Love: Answers to the Most Frequently Asked Questions about Starting and Running a Successful Design Business",David  Airey,"Airey, David",,0321844270,9780321844279,0,4.25,New Riders Publishing,Paperback,288,2012,2012,,2016/08/14,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
255229,Paul Rand: Modernist Designer,Franc Nunoo-Quarcoo,"Nunoo-Quarcoo, Franc","Paul Rand, Nathan Garland",1890761036,9781890761035,0,4.17,"Center for Art and Visual Culture, University of Maryland",Paperback,34,2003,2003,,2016/08/14,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
111113,Interaction of Color,Josef Albers,"Albers, Josef",Nicholas Fox Weber,0300115954,9780300115956,0,4.07,Yale University Press,Paperback,160,2006,1971,,2016/08/14,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
19596,Color: A Natural History of the Palette,Victoria Finlay,"Finlay, Victoria",,0812971426,9780812971422,0,3.80,Random House Trade Paperbacks,Paperback,464,2003,2003,,2016/08/14,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",Maya Angelou,"Angelou, Maya",,0553279378,9780553279375,0,4.27,Bantam Books,Paperback,289,1993,1969,,2016/08/14,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
24096,Leonardo's Notebooks,Leonardo da Vinci,"Vinci, Leonardo da",H. Anna Suh,1579124577,9781579124571,5,3.95,Black Dog & Leventhal,Hardcover,352,2005,1519,,2016/08/14,,,read,,,,1,,,0,,,,,
12296,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Thomas E. Connolly, Nina Baym",0142437263,9780142437261,0,3.42,Penguin Books,Paperback,279,2003,1850,,2016/08/14,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
1953,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Richard Maxwell,0141439602,9780141439600,0,3.86,Penguin Books,Paperback,489,2003,1859,,2016/08/14,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
79766,"A Pattern Language: Towns, Buildings, Construction",Christopher W. Alexander,"Alexander, Christopher W.","Sara Ishikawa, Murray Silverstein, Max  Jacobson, Ingrid Fiksdahl-King, Shlomo Angel",0195019199,9780195019193,0,4.41,Oxford University Press,Hardcover,1171,1977,1977,,2016/08/14,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
139069,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Lansing, Alfred",,,,4,4.39,Carroll & Graf Publishers,Hardcover,282,1999,1959,2016/08/13,2016/08/12,,,read,,,,1,,,0,,,,,
375802,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,0812550706,9780812550702,4,4.30,Tor,Mass Market Paperback,324,2004,1985,2016/08/12,2016/08/12,,,read,,,,1,,,0,,,,,
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Malcolm Gladwell,"Gladwell, Malcolm",,0316204366,9780316204361,3,3.96,"Little, Brown and Company",Hardcover,305,2013,2013,2016/08/12,2016/07/27,,,read,,,,1,,,0,,,,,
90525,"Race Rebels: Culture, Politics, And The Black Working Class",Robin D.G. Kelley,"Kelley, Robin D.G.",George Lipsitz,0684826399,9780684826394,4,4.26,Free Press,Paperback,384,1996,1994,,2016/08/11,,,read,,,,1,,,0,,,,,
32145,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Roach, Mary",,0393324826,9780393324822,0,4.05,W. W. Norton  Company,Paperback,303,2004,2003,,2016/08/11,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
7507825,At Home: A Short History of Private Life,Bill Bryson,"Bryson, Bill",,0767919386,9780767919388,5,3.97,Doubleday,Hardcover,497,2010,2010,2016/08/11,2016/08/09,,,read,,,,1,,,0,,,,,
168668,Catch-22,Joseph Heller,"Heller, Joseph",,0684833395,9780684833392,0,3.98,Simon & Schuster ,Paperback,453,2004,1961,,2016/08/10,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,0965341984,9780965341981,0,4.16,Knopf,Paperback,607,1997,1994,,2016/08/10,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
998629,Impossible Worlds: Four Books in One -- Bruno Ernst and M.C. Escher,Bruno Ernst,"Ernst, Bruno",M.C. Escher,0681891203,9780681891203,5,4.67,Taschen,Hardcover,368,2002,1999,,2016/08/09,,,read,,,,1,,,0,,,,,
26140485,How to,Michael Bierut,"Bierut, Michael",,,,0,4.34,Harper Design,Hardcover,320,2015,2015,,2016/08/09,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
642190,Milton Glaser: Graphic Design,Milton Glaser,"Glaser, Milton",,0879511885,9780879511883,0,4.32,Harry N. Abrams,Paperback,240,1983,1973,,2016/08/09,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
29150489,Photoviz,Nicholas Felton,"Felton, Nicholas","Sven Ehmann, Di Ozesanmuseum Bamberg, Robert Klanten",3899556453,9783899556452,0,4.32,Gestalten,Hardcover,240,2016,,,2016/08/09,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
25329850,Thing Explainer: Complicated Stuff in Simple Words,Randall Munroe,"Munroe, Randall",,0544668251,9780544668256,0,4.14,Mariner Books,Hardcover,64,2015,2015,,2016/08/09,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,"Kleon, Austin",,0761169253,9780761169253,3,3.95,Workman Publishing Company,Paperback,160,2012,2012,,2015/05/31,,,read,,,,1,,,0,,,,,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,0307346609,9780307346605,2,4.01,Crown,Hardcover,342,2006,2006,2016/08/09,2016/08/08,,,read,,,,1,,,0,,,,,
25622259,Yeah! Yeah! Yeah! The Story of Pop Music from Bill Haley to Beyoncé,Bob Stanley,"Stanley, Bob",,0393351688,9780393351682,0,4.17,W. W. Norton  Company,Paperback,624,2015,2013,,2016/08/09,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
190038,Critical Path,R. Buckminster Fuller,"Fuller, R. Buckminster",Kiyoshi Kuromiya,0312174918,9780312174910,0,4.25,St. Martin's Griffin,Paperback,471,1982,1981,,2016/08/09,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
18302455,The Circle,Dave Eggers,"Eggers, Dave",,,,4,3.43,Knopf,Hardcover,493,2013,2013,2016/08/06,2016/08/04,,,read,,,,1,,,0,,,,,
12938,King Lear,William Shakespeare,"Shakespeare, William",,,,0,3.91,Simon & Schuster,Mass Market Paperback,338,2004,1605,,2016/07/31,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
8852,Macbeth,William Shakespeare,"Shakespeare, William",,0743477103,9780743477109,0,3.91,Simon & Schuster,Paperback,249,2013,1606,,2016/07/31,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson",0521618746,9780521618748,0,4.03,Cambridge University Press,Paperback,289,2005,1601,,2016/07/28,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
1301,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,"Lewis, Michael",,0393324818,9780393324815,5,4.24,W. W. Norton  Company,Paperback,317,2004,2003,2016/07/27,2016/07/26,,,read,,,,1,,,0,,,,,
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,0316017922,9780316017923,5,4.18,"Little, Brown and Company",Hardcover,309,2008,2008,2016/07/28,2016/07/27,,,read,,,,1,,,0,,,,,
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,0142000671,9780142000670,5,3.88,Penguin Books,Paperback,112,2002,1937,,2013/07/27,,,read,,,,1,,,0,,,,,
37415,Their Eyes Were Watching God,Zora Neale Hurston,"Hurston, Zora Neale",,0061120065,9780061120060,3,3.96,Amistad,Paperback,238,2006,1937,,2016/07/25,,,read,,,,1,,,0,,,,,
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,0553803700,9780553803709,4,4.21,Bantam Books,Hardcover,224,2004,1950,2016/07/24,2016/07/22,,,read,,,,1,,,0,,,,,
20980987,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",Amanda Palmer,"Palmer, Amanda",,1455581089,9781455581085,5,3.91,Grand Central Publishing,Hardcover,339,2014,2014,2016/07/22,2016/07/21,,,read,,,,1,,,0,,,,,
1713426,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,"Ariely, Dan",,,,5,4.12,HarperCollins Canada ,Hardcover,247,2008,2008,2016/07/13,2016/07/07,,,read,,,,1,,,0,,,,,
14999333,"Good Flag, Bad Flag",Ted Kaye,"Kaye, Ted",,097477281X,9780974772813,5,4.41,North American Vexillological Association,Paperback,16,2006,2006,,2015/10/25,,,read,,,,1,,,0,,,,,
13235689,How Music Works,David Byrne,"Byrne, David",,1936365537,9781936365531,4,3.98,McSweeney's,Hardcover,345,2012,2012,2015/07/28,2015/07/17,,,read,,,,1,,,0,,,,,
17316682,Remote: Office Not Required,David Heinemeier Hansson,"Hansson, David Heinemeier","Jason Fried, Rebecca Lowman",0804148996,9780804148993,2,3.79,Random House Audio,Audiobook,4,2013,2013,,2015/07/14,,,read,,,,1,,,0,,,,,
5544,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard P. Feynman,"Feynman, Richard P.",Микола Климчук,0393316041,9780393316049,4,4.26,W. W. Norton & Company,Paperback,391,1997,1985,,2015/07/11,,,read,,,,1,,,0,,,,,
2932,"Robinson Crusoe (Robinson Crusoe, #1)",Daniel Defoe,"Defoe, Daniel","Virginia Woolf, Franciszek Mirandola, Samuli Suomalainen",,,4,3.68,Modern Library,Paperback,320,2001,1719,,2015/05/31,,,read,,,,1,,,0,,,,,
23158207,How Google Works,Eric Schmidt,"Schmidt, Eric",Jonathan Rosenberg,,,5,4.05,Grand Central Publishing,Kindle Edition,286,2014,2014,2015/06/27,2015/06/23,,,read,,,,1,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,,,3,4.00,Vintage International,Paperback,123,1989,1942,,2015/06/27,,,read,,,,1,,,0,,,,,
2122,The Fountainhead,Ayn Rand,"Rand, Ayn",Leonard Peikoff,,,5,3.88,Signet Book,Mass Market Paperback,704,1996,1943,2015/06/23,2015/05/17,,,read,,,,1,,,0,,,,,
163438,Paul Rand,Steven Heller,"Heller, Steven","George Lois, Armin Hofmann",0714839949,9780714839943,0,4.33,Phaidon Press,Paperback,255,2000,1999,,2015/05/31,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
11914613,Saul Bass: A Life in Film and Design,Jennifer Bass,"Bass, Jennifer","Pat Kirkham, Martin Scorsese",1856697525,9781856697521,0,4.59,Laurence King Publishing,Hardcover,428,2011,2011,,2015/05/31,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
2888995,Thoughts on Design,Paul Rand,"Rand, Paul",,0289798361,9780289798362,0,4.01,Studio Vista,Hardcover,95,1970,1947,,2015/05/31,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
613547,"Design, Form, and Chaos",Paul Rand,"Rand, Paul",,0300055536,9780300055535,0,4.18,Yale University Press,Hardcover,218,1993,1993,,2015/05/31,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
163436,Paul Rand: A Designer's Art,Paul Rand,"Rand, Paul",,0300082827,9780300082821,0,4.27,Yale University Press,Paperback,253,2000,1985,,2015/05/31,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
703532,"Mindstorms: Children, Computers, And Powerful Ideas",Seymour Papert,"Papert, Seymour",,0465046746,9780465046744,0,4.31,Basic Books,Paperback,252,1993,1980,,2015/05/31,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
17743,Beautiful Evidence,Edward R. Tufte,"Tufte, Edward R.",,0961392177,9780961392178,0,4.15,Graphics Press LLC,Hardcover,213,2006,2006,,2015/05/31,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
17746,Visual Explanations,Edward R. Tufte,"Tufte, Edward R.",,0961392126,9780961392123,0,4.29,Graphics Press,Hardcover,156,1998,1997,,2015/05/31,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
17745,Envisioning Information,Edward R. Tufte,"Tufte, Edward R.",,0961392118,9780961392116,0,4.23,Graphics Press,Hardcover,126,1992,1990,,2015/05/31,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
17744,The Visual Display of Quantitative Information,Edward R. Tufte,"Tufte, Edward R.",,0961392142,9780961392147,0,4.40,Graphics Press,Hardcover,197,2001,1983,,2015/05/31,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
628975,Writing with Power: Techniques for Mastering the Writing Process,Peter Elbow,"Elbow, Peter",,0195120183,9780195120189,0,3.90,"Oxford University Press, USA",Paperback,416,1998,1981,,2015/05/31,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn","Leonard Peikoff, Jan de Voogt",0452011876,9780452011878,0,3.69,Plume,Paperback,1078,1999,1957,,2015/05/31,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
827497,One Flew Over the Cuckoo's Nest,Dale Wasserman,"Wasserman, Dale",Ken Kesey,0573613435,9780573613432,5,4.31,"Samuel French, Inc.",Paperback,96,2010,1970,,2015/05/31,,,read,,,,1,,,0,,,,,
16283931,Things Come Apart: A Teardown Manual for Modern Living,Todd McLellan,"McLellan, Todd","Kyle Wiens, Gever Tully, Penny Bendall, Joseph Chiodo",0500516766,9780500516768,4,4.23,Thames  Hudson,Hardcover,128,2013,2013,2014/05/25,2013/11/03,,,read,,,,1,,,1,,,unspecified,,
1820638,Beyond Birdwatching: More Than There is to Know about Birding,Ben Sill,"Sill, Ben","Cathryn Sill, John Sill",1561450847,9781561450848,5,4.11,Peachtree Publishers,Paperback,76,1993,1993,,2013/07/27,,,read,,,,1,,,1,,,unspecified,,
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,"Pinker, Steven",,0060958332,9780060958336,5,4.00,Harper Perennial Modern Classics,Paperback,448,2000,1994,,2015/05/17,,,read,,,,1,,,0,,,,,
18077903,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,0812993012,9780812993011,5,4.20,Random House,Hardcover,368,2014,2009,2014/12/25,2014/05/26,,,read,,,,1,,,0,,,,,
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,0385486804,9780385486804,3,4.00,Anchor Books,Paperback,215,1997,1996,,2014/11/09,,,read,,,,1,,,0,,,,,
10884,Einstein: His Life and Universe,Walter Isaacson,"Isaacson, Walter",,0743264738,9780743264730,0,4.14,Simon  Schuster,Hardcover,675,2007,2007,,2014/11/09,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
2276103,How To See,George Nelson,"Nelson, George",,,,0,3.88,,,,2007,1977,,2014/11/09,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar","Jeffrey Eugenides, Ben Barnes",,,5,4.10,Random House: Modern Library,Paperback,272,2004,1890,,2014/11/09,,,read,,,,1,,,0,,,,,
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,"Spiegelman, Art",,0394541553,9780394541556,4,4.35,Pantheon Books,Hardcover,159,1991,1986,,2014/07/10,,,read,,,,1,,,0,,,,,
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,0465067107,9780465067107,5,4.15,Basic Books,Paperback,240,2002,1988,,2014/08/22,,,read,,,,1,,,0,,,,,
6346975,Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,"Foer, Joshua",,159420229X,9781594202292,4,3.88,"Penguin Press HC, The",Hardcover,307,2011,2011,2014/08/22,2014/08/19,,,read,,,,1,,,0,,,,,
10534,The Art of War,Sun Tzu,"Tzu, Sun","Thomas Cleary, Pulat Otkan",,,3,3.97,Harper Press,Paperback,273,2005,-500,,2014/08/22,,,read,,,,1,,,0,,,,,
4865,How to Win Friends and Influence People,Dale Carnegie,"Carnegie, Dale","ریحانه جعفری, پروین قائمی",,,4,4.21,Gallery Books,Paperback,288,1998,1936,,2014/08/22,,,read,,,,1,,,0,,,,,
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,,,5,4.22,Del Rey Books,Mass Market Paperback,216,2005,1979,,2014/07/10,,,read,,,,1,,,0,,,,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,0060929871,9780060929879,4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2013/07/27,,,read,,,,1,,,0,,,,,
15799008,"Multiple Signatures: On Designers, Authors, Readers and Users",Michael Rock,"Rock, Michael","Rick Poynor, Mark Wigley, Susan Sellers, Georgie Stout",0847839737,9780847839735,0,3.92,Rizzoli,Paperback,400,2013,2013,,2014/05/25,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
6012704,How to Instantly Connect with Anyone: 96 All-New Little Tricks for Big Success in Relationships,Leil Lowndes,"Lowndes, Leil",,0071545859,9780071545853,2,3.33,McGraw-Hill Companies,Paperback,336,2009,2009,2014/05/25,2014/05/25,,,read,,,,1,,,0,,,,,
350962,Grid Systems in Graphic Design/Raster Systeme Fur Die Visuele Gestaltung,Josef Müller-Brockmann,"Müller-Brockmann, Josef",,3721201450,9783721201451,0,4.09,Ingram,Hardcover,176,1996,1996,,2014/05/25,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
69736,Thinking with Type,Ellen Lupton,"Lupton, Ellen",,1568984480,9781568984483,5,4.10,Princeton Architectural Press,Paperback,176,2004,2004,,2014/05/25,,,read,,,,1,,,0,,,,,
7723797,Business Model Generation,Alexander Osterwalder,"Osterwalder, Alexander",Yves Pigneur,2839906171,9782839906173,3,4.19,Alexander Osterwalder & Yves Pigneur,,273,2010,2010,2014/05/25,2013/11/03,,,read,,,,1,,,0,,,,,
641593,Meggs' History of Graphic Design,Philip B. Meggs,"Meggs, Philip B.",Alston W. Purvis,0471699020,9780471699026,3,4.13,John Wiley & Sons,Hardcover,575,2005,1983,2014/05/25,2014/01/07,,,read,,,,1,,,0,,,,,
13529076,Point Your Face at This: Drawings,Demetri Martin,"Martin, Demetri",,1455512052,9781455512058,3,3.98,Grand Central Publishing,Paperback,288,2013,2012,2014/05/25,2014/01/28,,,read,,,,1,,,0,,,,,
821009,Design Literacy: Understanding Graphic Design,Steven Heller,"Heller, Steven",Karen Pomeroy,1880559765,9781880559765,0,3.87,Allworth Press,Paperback,288,1997,1997,,2014/01/07,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac",,,4,4.35,Hill & Wang,Paperback,115,2006,1956,,2013/12/23,,,read,,,,1,,,0,,,,,
10127019,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Eric Ries,"Ries, Eric",,0307887898,9780307887894,5,4.11,Currency,Hardcover,299,2011,2011,,2013/07/27,,,read,,,,1,,,0,,,,,
69242,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"Heath, Chip",Dan Heath,1400064287,9781400064281,5,3.96,Random House,Hardcover,291,2007,2006,2013/11/19,2013/07/27,,,read,,,,1,,,0,,,,,
17333428,"Without Their Permission: How the 21st Century Will Be Made, Not Managed",Alexis Ohanian,"Ohanian, Alexis",,1455520020,9781455520022,4,3.71,Business Plus,Hardcover,272,2013,2013,2013/11/03,2013/11/03,,,read,,,,1,,,1,,,unspecified,,
249747,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,"Colfer, Eoin",,,,4,3.85,Disney-Hyperion,Paperback,396,2003,2001,,2013/11/05,,,read,,,,1,,,0,,,,,
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Barbara Mooyaart-Doubleday",,,3,4.17,Bantam,Mass Market Paperback,283,1993,1947,,2013/11/05,,,read,,,,1,,,0,,,,,
2327833,Siteless: 1001 Building Forms,François Blanciak,"Blanciak, François",,0262026309,9780262026307,4,4.07,MIT Press,Paperback,114,2008,2008,,2013/07/27,,,read,,,,1,,,1,,,unspecified,,
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,0061234001,9780061234002,5,3.99,William Morrow,Hardcover,268,2006,2005,2013/11/03,2013/07/27,,,read,,,,1,,,0,,,,,
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat",,,2,3.75,Washington Square Press,Mass Market Paperback,281,2002,1597,,2013/07/27,,,read,,,,1,,,0,,,,,
187355,Technology Matters: Questions to Live with,David E. Nye,"Nye, David E.",,0262140934,9780262140935,3,3.65,MIT Press (MA),Hardcover,282,2006,2006,,2013/07/27,,,read,,,,1,,,1,,,unspecified,,
3467,"The People of Sparks (Book of Ember, #2)",Jeanne DuPrau,"DuPrau, Jeanne",,0375828257,9780375828256,3,3.68,Yearling,Paperback,338,2004,2004,,2013/07/27,,,read,,,,1,,,0,,,,,
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox",0143039954,9780143039952,3,3.79,Penguin Classics ,Paperback,541,2006,-800,,2013/07/27,,,read,,,,1,,,0,,,,,
51496,Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Dan Chaon",0451528956,9780451528957,3,3.83,Signet Classic,Paperback,139,2003,1886,,2013/07/27,,,read,,,,1,,,0,,,,,
